id,playerId,sourcePlayerName,displayName,originalChineseSurname,realSurname,season,team,position,quality,qualityName,sourceLeague,isActiveEra,isCuratedStar,isChineseNationalSpecial,nba2kOverall,nba2kPotential,nba2kPotentialRuleApplied,specialQualityReason,goatAttributeOverrideApplied,profileSourceGroup,nba2kAllTimeReference,nba2kAllTimeOverall,nba2kAllTimeTeams,scoring,rebound,assist,steal,block,stat_points_per_game,stat_rebounds_per_game,stat_assists_per_game,stat_steals_per_game,stat_blocks_per_game,cbaAwardProfile
card_q09_cba_sunjun,cba_sunjun,孙军,荪军,孙军,孙,0,吉林,SF,9,全明星,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,801,349,215,76,86,,,,,,"{""mvpSeasons"": [""1998-99"", ""2002-03""], ""fmvpSeasons"": [], ""tier"": 13}"
card_q09_095,thomais01,Isiah Thomas,拓马斯,托马斯,Thomas,1983,DET,PG,9,全明星,NBA,False,True,False,95.0,96.0,True,,False,NBA75,True,95.0,底特律活塞,641,250,172,90,50,22.9,4.0,7.8,2.5,0.4,
card_q09_096,worthja01,James Worthy,渥西,沃西,Worthy,1991,LAL,SF,9,全明星,NBA,False,True,False,95.0,95.0,True,,False,NBA75,True,95.0,洛杉矶湖人,599,250,160,50,50,21.4,4.6,3.5,1.3,0.4,
card_q09_097,mchalke01,Kevin McHale,迈克海尔,麦克海尔,McHale,1987,BOS,PF,9,全明星,NBA,False,True,False,95.0,95.0,True,,False,NBA75,True,95.0,波士顿凯尔特人,731,297,160,50,77,26.1,9.9,2.6,0.5,2.2,
card_q09_cba_zhufangyu,cba_zhufangyu,朱芳雨,珠芳雨,朱芳雨,朱,0,广东,SF,9,全明星,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,828,367,225,80,94,,,,,,"{""mvpSeasons"": [""2006-07"", ""2011-12""], ""fmvpSeasons"": [""2004-05"", ""2007-08"", ""2008-09"", ""2009-10""], ""tier"": 15}"
card_q09_cba_wangzhelin,cba_wangzhelin,王哲林,望哲林,王哲林,王,0,福建/上海,C,9,全明星,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,764,416,194,67,124,,,,,,"{""mvpSeasons"": [""2018-19"", ""2022-23""], ""fmvpSeasons"": [], ""tier"": 13}"
card_q09_cba_tangzhengdong,cba_tangzhengdong,唐正东,塘正东,唐正东,唐,0,江苏,C,9,全明星,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,764,416,194,67,124,,,,,,"{""mvpSeasons"": [""2003-04"", ""2004-05"", ""2007-08""], ""fmvpSeasons"": [], ""tier"": 13}"
card_q10_001,qizh01,Zhou Qi,洲琦,周琦,Qi,2019,HOU,PF,10,最佳阵容,NBA,False,True,True,,,False,,False,ChinaSpecial,False,,,680,300,190,60,60,2.0,0.0,0.0,0.0,0.0,
card_q10_002,jianlyi01,Yi Jianlian,奕建联,易建联,Jianlian,2010,NJN,PF,10,最佳阵容,NBA,False,True,True,,,False,,False,ChinaSpecial,False,,,680,300,190,60,60,12.0,7.2,0.9,0.7,1.0,
card_q10_003,cuiyo01,Cui Yongxi,崔勇熙,崔永熙,Yongxi,2025,BRK,SG,10,最佳阵容,NBA,True,True,True,,,False,,False,ChinaSpecial,False,,,680,300,190,60,60,0.6,0.4,0.0,0.0,0.0,
card_q10_004,yangha01,Yang Hansen,阳瀚森,杨瀚森,Hansen,2026,POR,C,10,最佳阵容,NBA,True,True,True,70.0,,False,,False,ChinaSpecial,False,,,680,300,190,60,60,2.2,1.5,0.5,0.1,0.2,
card_q10_005,zhizhwa01,Wang Zhizhi,望治郅,王治郅,Zhizhi,2002,DAL,C,10,最佳阵容,NBA,False,True,True,,,False,,False,ChinaSpecial,False,,,680,300,190,60,60,5.6,2.0,0.4,0.2,0.3,
card_q10_006,anderky01,Kyle Anderson,理凯尔,李凯尔,Anderson,2021,MEM,PF,10,最佳阵容,NBA,True,True,True,77.0,79.0,False,,False,ChinaSpecial,False,,,680,300,190,60,60,12.4,5.7,3.6,1.2,0.8,
card_q10_007,mingya01,Yao Ming,尧明,姚明,Ming,2007,HOU,C,10,最佳阵容,NBA,False,True,True,91.0,91.0,False,,False,Extra24+ChinaSpecial,True,91.0,休斯顿火箭,700,300,190,60,70,25.0,9.4,2.0,0.4,2.0,
card_q10_008,bateeme01,Mengke Bateer,芭特尔,巴特尔,Bateer,2002,DEN,C,10,最佳阵容,NBA,False,True,True,,,False,,False,ChinaSpecial,False,,,680,300,190,60,60,5.1,3.6,0.8,0.4,0.2,
card_q10_009,yuesu01,Sun Yue,荪悦,孙悦,Yue,2009,LAL,SG,10,最佳阵容,NBA,False,True,True,,,False,,False,ChinaSpecial,False,,,680,300,190,60,60,0.6,0.0,0.2,0.1,0.1,
card_q10_010,jamesle01,LeBron James,瞻姆斯,詹姆斯,James,2006,CLE,SF,10,最佳阵容,NBA,True,True,False,94.0,99.0,True,,False,NBA75,True,99.0,洛杉矶湖人 / 迈阿密热火 / 克里夫兰骑士,879,300,190,61,60,31.4,7.0,6.6,1.6,0.8,
card_q10_011,curryst01,Stephen Curry,酷里,库里,Curry,2021,GSW,PG,10,最佳阵容,NBA,True,True,False,94.0,99.0,True,,False,NBA75,True,98.0,金州勇士,896,300,190,60,60,32.0,5.5,5.8,1.2,0.1,
card_q10_012,duranke01,Kevin Durant,渡兰特,杜兰特,Durant,2014,OKC,SF,10,最佳阵容,NBA,True,True,False,93.0,99.0,True,,False,NBA75,True,97.0,金州勇士 / 俄克拉荷马雷霆 / 菲尼克斯太阳 / 布鲁克林篮网,896,300,190,60,60,32.0,7.4,5.5,1.3,0.7,
card_q10_013,paulch01,Chris Paul,宝罗,保罗,Paul,2009,NOH,PG,10,最佳阵容,NBA,True,True,False,81.0,95.0,True,,False,NBA75,True,97.0,休斯顿火箭 / 洛杉矶快船 / 新奥尔良鹈鹕,680,300,242,100,60,22.8,5.5,11.0,2.8,0.1,
card_q10_014,antetgi01,Giannis Antetokounmpo,雅德托昆博,阿德托昆博,Antetokounmpo,2023,MIL,PF,10,最佳阵容,NBA,True,True,False,97.0,98.0,True,,False,NBA75,True,97.0,密尔沃基雄鹿,871,354,190,60,60,31.1,11.8,5.7,0.8,0.8,
card_q10_015,jokicni01,Nikola Jokić,约吉奇,约基奇,Jokic,2025,DEN,C,10,最佳阵容,NBA,True,True,False,98.0,99.0,True,,False,Extra24,True,97.0,丹佛掘金,829,381,224,68,60,29.6,12.7,10.2,1.8,0.6,
card_q10_016,nowitdi01,Dirk Nowitzki,糯维茨基,诺维茨基,Nowitzki,2006,DAL,PF,10,最佳阵容,NBA,False,True,False,98.0,98.0,True,,False,NBA75,True,98.0,达拉斯独行侠,745,300,190,60,60,26.6,9.0,2.8,0.7,1.0,
card_q10_017,wadedw01,Dwyane Wade,维德,韦德,Wade,2009,MIA,SG,10,最佳阵容,NBA,False,True,False,97.0,97.0,True,,False,NBA75,True,97.0,迈阿密热火,846,300,190,84,60,30.2,5.0,7.5,2.2,1.3,
card_q10_018,bryanko01,Kobe Bryant,颗比,布莱恩特,Bryant,2006,LAL,SG,10,最佳阵容,NBA,False,True,False,99.0,99.0,True,,False,NBA75,True,99.0,洛杉矶湖人,920,300,190,68,60,35.4,5.3,4.5,1.8,0.4,
card_q10_019,duncati01,Tim Duncan,登肯,邓肯,Duncan,2002,SAS,PF,10,最佳阵容,NBA,False,True,False,98.0,98.0,True,,False,NBA75,True,98.0,圣安东尼奥马刺,714,381,190,60,88,25.5,12.7,3.7,0.7,2.5,
card_q10_020,garneke01,Kevin Garnett,嘉内特,加内特,Garnett,2004,MIN,PF,10,最佳阵容,NBA,False,True,False,98.0,98.0,True,,False,NBA75,True,98.0,波士顿凯尔特人 / 明尼苏达森林狼,680,417,190,60,77,24.2,13.9,5.0,1.5,2.2,
card_q10_021,nashst01,Steve Nash,娜什,纳什,Nash,2006,PHO,PG,10,最佳阵容,NBA,False,True,False,96.0,96.0,True,,False,NBA75,True,96.0,达拉斯独行侠 / 菲尼克斯太阳,680,300,231,60,60,18.8,4.2,10.5,0.8,0.2,
card_q10_022,onealsh01,Shaquille O'Neal,傲尼尔,奥尼尔,O'Neal,2000,LAL,C,10,最佳阵容,NBA,False,True,False,98.0,98.0,True,,False,NBA75,True,98.0,洛杉矶湖人 / 迈阿密热火 / 奥兰多魔术,832,408,190,60,105,29.7,13.6,3.8,0.5,3.0,
card_q10_023,malonka01,Karl Malone,玛龙,马龙,Malone,1990,UTA,PF,10,最佳阵容,NBA,False,True,False,97.0,97.0,True,,False,NBA75,True,97.0,犹他爵士,868,333,190,60,60,31.0,11.1,2.8,1.5,0.6,
card_q10_024,pippesc01,Scottie Pippen,琵蓬,皮蓬,Pippen,1994,CHI,SF,10,最佳阵容,NBA,False,True,False,97.0,97.0,True,,False,NBA75,True,97.0,芝加哥公牛,680,300,190,100,60,22.0,8.7,5.6,2.9,0.8,
card_q10_025,jordami01,Michael Jordan,侨丹,乔丹,Jordan,1987,CHI,SG,10,最佳阵容,NBA,False,True,False,99.0,99.0,True,,False,NBA75,True,99.0,芝加哥公牛,920,300,190,100,60,37.1,5.2,4.6,2.9,1.5,
card_q10_026,stockjo01,John Stockton,思托克顿,斯托克顿,Stockton,1991,UTA,PG,10,最佳阵容,NBA,False,True,False,97.0,97.0,True,,False,NBA75,True,97.0,犹他爵士,680,300,280,100,60,17.2,2.9,14.2,2.9,0.2,
card_q10_027,olajuha01,Hakeem Olajuwon,傲拉朱旺,奥拉朱旺,Olajuwon,1995,HOU,C,10,最佳阵容,NBA,False,True,False,99.0,99.0,True,,False,NBA75,True,99.0,休斯顿火箭,778,324,190,68,119,27.8,10.8,3.5,1.8,3.4,
card_q10_028,johnsma02,Magic Johnson,魔术师,约翰逊,Johnson,1987,LAL,PG,10,最佳阵容,NBA,False,True,False,99.0,99.0,True,,False,NBA75,True,99.0,洛杉矶湖人,680,300,268,65,60,23.9,6.3,12.2,1.7,0.5,
card_q10_029,malonmo01,Moses Malone,玛龙,马龙,Malone,1982,HOU,C,10,最佳阵容,NBA,False,True,False,97.0,97.0,True,,False,NBA75,True,97.0,休斯顿火箭 / 费城76人 / 华盛顿奇才,871,441,190,60,60,31.1,14.7,1.8,0.9,1.5,
card_q10_030,birdla01,Larry Bird,柏德,伯德,Bird,1988,BOS,SF,10,最佳阵容,NBA,False,True,False,99.0,99.0,True,,False,NBA75,True,99.0,波士顿凯尔特人,837,300,190,61,60,29.9,9.3,6.1,1.6,0.8,
card_q10_031,abdulka01,Kareem Abdul-Jabbar,佳巴尔,贾巴尔,Abdul-Jabbar,1972,MIL,C,10,最佳阵容,NBA,False,True,False,99.0,99.0,True,,False,NBA75,True,99.0,洛杉矶湖人 / 密尔沃基雄鹿,920,470,190,60,60,34.8,16.6,4.6,0.0,0.0,
card_q10_032,ervinju01,Julius Erving,殴文,欧文,Erving,1980,PHI,SF,10,最佳阵容,NBA,False,True,False,97.0,97.0,True,,False,NBA75,True,97.0,费城76人 / 布鲁克林篮网,753,300,190,84,63,26.9,7.4,4.6,2.2,1.8,
card_q10_033,fraziwa01,Walt Frazier,芙雷泽,弗雷泽,Frazier,1972,NYK,PG,10,最佳阵容,NBA,False,True,False,97.0,97.0,True,,False,NBA75,True,97.0,纽约尼克斯,680,300,190,60,60,23.2,6.7,5.8,0.0,0.0,
card_q10_cba_huweidong,cba_huweidong,胡卫东,湖卫东,胡卫东,胡,0,江苏,SG,10,最佳阵容,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,903,380,250,92,90,,,,,,"{""mvpSeasons"": [""1995-96"", ""1996-97""], ""fmvpSeasons"": [], ""tier"": 14}"
card_q10_035,westje01,Jerry West,维斯特,韦斯特,West,1966,LAL,SG,10,最佳阵容,NBA,False,True,False,97.0,97.0,True,,False,NBA75,True,97.0,洛杉矶湖人,876,300,190,60,60,31.3,7.1,6.1,0.0,0.0,
card_q10_036,roberos01,Oscar Robertson,洛伯特森,罗伯特森,Robertson,1964,CIN,PG,10,最佳阵容,NBA,False,True,False,97.0,98.0,True,,False,NBA75,True,97.0,密尔沃基雄鹿 / 萨克拉门托国王,879,300,242,60,60,31.4,9.9,11.0,0.0,0.0,
card_q10_037,chambwi01,Wilt Chamberlain,璋伯伦,张伯伦,Chamberlain,1962,PHW,C,10,最佳阵容,NBA,False,True,False,99.0,99.0,True,,False,NBA75,True,99.0,洛杉矶湖人 / 金州勇士 / 费城76人,920,470,190,60,60,50.4,25.7,2.4,0.0,0.0,
card_q10_038,russebi01,Bill Russell,啦塞尔,拉塞尔,Russell,1962,BOS,C,10,最佳阵容,NBA,False,True,False,98.0,98.0,True,,False,NBA75,True,98.0,波士顿凯尔特人,680,470,190,60,60,18.9,23.6,4.5,0.0,0.0,
card_q10_039,pettibo01,Bob Pettit,沛蒂特,佩蒂特,Pettit,1962,STL,PF,10,最佳阵容,NBA,False,True,False,95.0,95.0,True,,False,NBA75,True,95.0,亚特兰大老鹰,871,470,190,60,60,31.1,18.7,3.7,0.0,0.0,
card_q10_040,westbru01,Russell Westbrook,维司布鲁克,威斯布鲁克,Westbrook,2017,OKC,PG,10,最佳阵容,NBA,True,True,False,95.0,95.0,True,,False,NBA75,True,95.0,俄克拉荷马雷霆,885,321,229,61,60,31.6,10.7,10.4,1.6,0.4,
card_q10_041,hardeja01,James Harden,哈灯,哈登,Harden,2019,HOU,PG,10,最佳阵容,NBA,True,True,False,89.0,93.0,False,,False,NBA75,True,95.0,休斯顿火箭,920,300,190,76,60,36.1,6.6,7.5,2.0,0.7,
card_q10_042,leonaka01,Kawhi Leonard,纶纳德,伦纳德,Leonard,2026,LAC,SF,10,最佳阵容,NBA,True,True,False,92.0,96.0,True,,False,NBA75,True,96.0,圣安东尼奥马刺 / 洛杉矶快船 / 多伦多猛龙,781,300,190,72,60,27.9,6.4,3.6,1.9,0.4,
card_q10_cba_dufeng,cba_dufeng,杜锋,渡锋,杜锋,杜,0,广东,PF,10,最佳阵容,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,853,439,228,81,125,,,,,,"{""mvpSeasons"": [], ""fmvpSeasons"": [""2003-04""], ""tier"": 13}"
card_q10_cba_wangshipeng,cba_wangshipeng,王仕鹏,望仕鹏,王仕鹏,王,0,广东,SG,10,最佳阵容,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,891,371,246,90,85,,,,,,"{""mvpSeasons"": [], ""fmvpSeasons"": [""2010-11""], ""tier"": 13}"
card_q10_045,embiijo01,Joel Embiid,蒽比德,恩比德,Embiid,2024,PHI,C,10,最佳阵容,NBA,True,True,False,92.0,95.0,True,,False,Extra24,True,95.0,费城76人,920,330,190,60,60,34.7,11.0,5.6,1.2,1.7,
card_q10_046,davisan02,Anthony Davis,戴维思,戴维斯,Davis,2018,NOP,PF,10,最佳阵容,NBA,True,True,False,93.0,95.0,True,,False,NBA75,True,94.0,洛杉矶湖人 / 新奥尔良鹈鹕,787,333,190,60,91,28.1,11.1,2.3,1.5,2.6,
card_q10_047,tatumja01,Jayson Tatum,榙图姆,塔图姆,Tatum,2023,BOS,SF,10,最佳阵容,NBA,True,False,False,94.0,97.0,True,,False,,True,94.0,波士顿凯尔特人,843,300,190,60,60,30.1,8.8,4.6,1.1,0.7,
card_q10_cba_humingxuan,cba_humingxuan,胡明轩,湖明轩,胡明轩,胡,0,广东,PG,10,最佳阵容,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,829,360,276,91,82,,,,,,"{""mvpSeasons"": [], ""fmvpSeasons"": [""2020-21""], ""tier"": 13}"
card_q10_049,gilgesh01,Shai Gilgeous-Alexander,鸭梨山大,吉尔杰斯亚历山大,Gilgeous-Alexander,2025,OKC,PG,10,最佳阵容,NBA,True,False,False,98.0,98.0,True,,False,,True,96.0,俄克拉荷马雷霆,916,300,190,65,60,32.7,5.0,6.4,1.7,1.0,
card_q10_cba_zhaojiwei,cba_zhaojiwei,赵继伟,照继伟,赵继伟,赵,0,辽宁,PG,10,最佳阵容,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,829,360,276,91,82,,,,,,"{""mvpSeasons"": [], ""fmvpSeasons"": [""2021-22"", ""2022-23""], ""tier"": 13}"
card_q10_051,brunsja01,Jalen Brunson,步伦森,布伦森,Brunson,2024,NYK,PG,10,最佳阵容,NBA,True,False,False,93.0,93.0,True,,False,,True,93.0,纽约尼克斯,804,300,190,60,60,28.7,3.6,6.7,0.9,0.2,
card_q10_052,mitchdo01,Donovan Mitchell,弥切尔,米切尔,Mitchell,2023,CLE,SG,10,最佳阵容,NBA,True,False,False,93.0,94.0,False,,False,,True,93.0,克里夫兰骑士 / 犹他爵士,792,300,190,60,60,28.3,4.3,4.4,1.5,0.4,
card_q10_053,lillada01,Damian Lillard,立拉德,利拉德,Lillard,2023,POR,PG,10,最佳阵容,NBA,True,True,False,88.0,94.0,False,,False,NBA75,True,95.0,波特兰开拓者,902,300,190,60,60,32.2,4.8,7.3,0.9,0.3,
card_q10_054,irvinky01,Kyrie Irving,殴文,欧文,Irving,2022,BRK,PG,10,最佳阵容,NBA,True,True,False,90.0,92.0,False,,False,Extra24,True,94.0,克里夫兰骑士,767,300,190,60,60,27.4,4.4,5.8,1.4,0.6,
card_q10_055,rosede01,Derrick Rose,洛斯,罗斯,Rose,2011,CHI,PG,10,最佳阵容,NBA,False,False,False,95.0,95.0,True,,False,,True,95.0,芝加哥公牛,700,300,190,60,60,25.0,4.1,7.7,1.0,0.6,
card_q10_056,howardw01,Dwight Howard,豁华德,霍华德,Howard,2011,ORL,C,10,最佳阵容,NBA,False,True,False,94.0,94.0,False,,False,Extra24,True,93.0,奥兰多魔术,680,423,190,60,84,22.9,14.1,1.4,1.4,2.4,
card_q10_057,anthoca01,Carmelo Anthony,桉东尼,安东尼,Anthony,2007,DEN,SF,10,最佳阵容,NBA,False,True,False,95.0,95.0,True,,False,NBA75,True,93.0,纽约尼克斯 / 丹佛掘金,809,300,190,60,60,28.9,6.0,3.8,1.2,0.4,
card_q10_058,gasolma01,Marc Gasol,嘉索尔,加索尔,Gasol,2017,MEM,C,10,最佳阵容,NBA,False,False,False,93.0,93.0,False,,False,,True,93.0,孟菲斯灰熊,680,300,190,60,60,19.5,6.3,4.6,0.9,1.3,
card_q10_059,cartevi01,Vince Carter,喀特,卡特,Carter,2001,TOR,SF,10,最佳阵容,NBA,False,True,False,96.0,96.0,True,,False,Extra24,True,96.0,布鲁克林篮网 / 多伦多猛龙,773,300,190,60,60,27.6,5.5,3.9,1.5,1.1,
card_q10_060,parketo01,Tony Parker,琶克,帕克,Parker,2009,SAS,PG,10,最佳阵容,NBA,False,True,False,95.0,95.0,True,,False,Extra24,True,95.0,圣安东尼奥马刺,680,300,190,60,60,22.0,3.1,6.9,0.9,0.1,
card_q10_cba_wuqian,cba_wuqian,吴前,梧前,吴前,吴,0,浙江,PG,10,最佳阵容,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,829,360,276,91,82,,,,,,"{""mvpSeasons"": [""2020-21""], ""fmvpSeasons"": [], ""tier"": 13}"
card_q10_cba_yijianlian,cba_yijianlian,易建联,奕建联,易建联,易,0,广东,PF,10,最佳阵容,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,877,456,237,85,134,,,,,,"{""mvpSeasons"": [""2012-13"", ""2013-14"", ""2014-15"", ""2015-16"", ""2019-20""], ""fmvpSeasons"": [""2005-06"", ""2012-13"", ""2018-19""], ""tier"": 15}"
card_q10_063,piercpa01,Paul Pierce,琵尔斯,皮尔斯,Pierce,2006,BOS,SF,10,最佳阵容,NBA,False,True,False,94.0,94.0,False,,False,NBA75,True,94.0,波士顿凯尔特人,750,300,190,60,60,26.8,6.7,4.7,1.4,0.4,
card_q10_064,boshch01,Chris Bosh,泊什,波什,Bosh,2010,TOR,C,10,最佳阵容,NBA,False,True,False,90.0,91.0,False,,False,Extra24,True,93.0,迈阿密热火 / 多伦多猛龙,680,324,190,60,60,24.0,10.8,2.4,0.6,1.0,
card_q10_065,billuch01,Chauncey Billups,比炉普斯,布艾勒勒,Billups,2010,DEN,PG,10,最佳阵容,NBA,False,False,False,93.0,93.0,False,,False,,True,93.0,底特律活塞 / 丹佛掘金,680,300,190,60,60,19.5,3.1,5.6,1.1,0.1,
card_q10_066,allenra02,Ray Allen,雅伦,阿伦,Allen,2007,SEA,SG,10,最佳阵容,NBA,False,True,False,94.0,96.0,True,,False,NBA75,True,94.0,密尔沃基雄鹿 / 俄克拉荷马雷霆,739,300,190,60,60,26.4,4.5,4.1,1.5,0.2,
card_q10_067,kiddja01,Jason Kidd,吉德,基德,Kidd,2003,NJN,PG,10,最佳阵容,NBA,False,True,False,95.0,95.0,True,,False,NBA75,True,95.0,达拉斯独行侠 / 菲尼克斯太阳 / 布鲁克林篮网,680,300,196,84,60,18.7,6.3,8.9,2.2,0.3,
card_q10_068,hillgr01,Grant Hill,熙尔,希尔,Hill,2000,DET,SF,10,最佳阵容,NBA,False,True,False,93.0,93.0,False,,False,Extra24,True,93.0,底特律活塞,722,300,190,60,60,25.8,6.6,5.2,1.4,0.6,
card_q10_069,mcgratr01,Tracy McGrady,卖迪,麦格雷迪,McGrady,2003,ORL,SG,10,最佳阵容,NBA,False,True,False,95.0,95.0,True,,False,Extra24,True,95.0,休斯顿火箭 / 奥兰多魔术 / 多伦多猛龙,899,300,190,65,60,32.1,6.5,5.5,1.7,0.8,
card_q10_cba_bateer,cba_bateer,巴特尔,芭特尔,巴特尔,巴,0,北京/新疆,C,10,最佳阵容,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,855,463,225,79,146,,,,,,"{""mvpSeasons"": [""2005-06"", ""2008-09"", ""2009-10"", ""2010-11""], ""fmvpSeasons"": [], ""tier"": 14}"
card_q10_071,iversal01,Allen Iverson,爱弗森,艾弗森,Iverson,2006,PHI,PG,10,最佳阵容,NBA,False,True,False,96.0,97.0,True,,False,NBA75,True,96.0,费城76人,920,300,190,72,60,33.0,3.2,7.4,1.9,0.1,
card_q10_cba_hujinqiu,cba_hujinqiu,胡金秋,湖金秋,胡金秋,胡,0,广厦,PF,10,最佳阵容,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,853,439,228,81,125,,,,,,"{""mvpSeasons"": [""2021-22"", ""2024-25""], ""fmvpSeasons"": [], ""tier"": 13}"
card_q10_073,webbech01,Chris Webber,维伯,韦伯,Webber,2001,SAC,PF,10,最佳阵容,NBA,False,True,False,93.0,93.0,False,,False,Extra24,True,93.0,萨克拉门托国王 / 华盛顿奇才,759,333,190,60,60,27.1,11.1,4.2,1.3,1.7,
card_q10_074,mournal01,Alonzo Mourning,墨宁,莫宁,Mourning,1996,MIA,C,10,最佳阵容,NBA,False,True,False,94.0,94.0,False,,False,Extra24,True,94.0,迈阿密热火 / 夏洛特黄蜂,680,312,190,60,94,23.2,10.4,2.3,1.0,2.7,
card_q10_075,paytoga01,Gary Payton,沛顿,佩顿,Payton,2000,SEA,PG,10,最佳阵容,NBA,False,True,False,95.0,95.0,True,,False,NBA75,True,95.0,俄克拉荷马雷霆,680,300,196,72,60,24.2,6.5,8.9,1.9,0.2,
card_q10_cba_wangzhizhi,cba_wangzhizhi,王治郅,望治郅,王治郅,王,0,八一,C,10,最佳阵容,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,867,463,230,81,146,,,,,,"{""mvpSeasons"": [""1999-00""], ""fmvpSeasons"": [""1999-00"", ""2006-07""], ""tier"": 15}"
card_q10_cba_abdusalam,cba_abdusalam,阿不都沙拉木,雅不都沙拉木,阿不都沙拉木,阿,0,新疆,PF,10,最佳阵容,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,853,439,228,81,125,,,,,,"{""mvpSeasons"": [""2023-24""], ""fmvpSeasons"": [], ""tier"": 13}"
card_q10_cba_yaoming,cba_yaoming,姚明,尧明,姚明,姚,0,上海,C,10,最佳阵容,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,867,463,230,81,146,,,,,,"{""mvpSeasons"": [""2000-01""], ""fmvpSeasons"": [""2000-01""], ""tier"": 15}"
card_q10_079,robinda01,David Robinson,洛宾逊,罗宾逊,Robinson,1994,SAS,C,10,最佳阵容,NBA,False,True,False,96.0,96.0,True,,False,NBA75,True,96.0,圣安东尼奥马刺,834,321,190,65,116,29.8,10.7,4.8,1.7,3.3,
card_q10_cba_dingyanyuhang,cba_dingyanyuhang,丁彦雨航,玎彦雨航,丁彦雨航,丁,0,山东,SF,10,最佳阵容,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,877,394,240,86,100,,,,,,"{""mvpSeasons"": [""2016-17"", ""2017-18""], ""fmvpSeasons"": [], ""tier"": 13}"
card_q10_cba_liuyudong,cba_liuyudong,刘玉栋,柳玉栋,刘玉栋,刘,0,八一,PF,10,最佳阵容,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,877,456,237,85,134,,,,,,"{""mvpSeasons"": [""2001-02""], ""fmvpSeasons"": [""2001-02"", ""2002-03""], ""tier"": 15}"
card_q10_082,ewingpa01,Patrick Ewing,游因,尤因,Ewing,1990,NYK,C,10,最佳阵容,NBA,False,False,False,95.0,95.0,True,,False,,True,95.0,纽约尼克斯,801,327,190,60,140,28.6,10.9,2.2,1.0,4.0,
card_q10_cba_hexining,cba_hexining,贺希宁,鹤希宁,贺希宁,贺,0,深圳,SG,10,最佳阵容,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,891,371,246,90,85,,,,,,"{""mvpSeasons"": [""2025-26""], ""fmvpSeasons"": [], ""tier"": 13}"
card_q10_084,mullich01,Chris Mullin,木林,马尤勒勒,Mullin,1989,GSW,SF,10,最佳阵容,NBA,False,False,False,94.0,94.0,False,,False,,True,94.0,金州勇士,742,300,190,80,60,26.5,5.9,5.1,2.1,0.5,
card_q10_085,barklch01,Charles Barkley,芭克利,巴克利,Barkley,1988,PHI,PF,10,最佳阵容,NBA,False,True,False,,,False,,False,NBA75,True,95.0,菲尼克斯太阳,792,357,190,60,60,28.3,11.9,3.2,1.3,1.3,
card_q10_086,johnske02,Kevin Johnson,越翰逊,约翰逊,Johnson,1990,PHO,PG,10,最佳阵容,NBA,False,False,False,89.0,94.0,False,,False,,True,93.0,菲尼克斯太阳,680,300,251,60,60,22.5,3.6,11.4,1.3,0.2,
card_q10_087,rodmade01,Dennis Rodman,洛德曼,罗德曼,Rodman,1988,DET,SF,10,最佳阵容,NBA,False,True,False,93.0,93.0,False,,False,NBA75,True,93.0,芝加哥公牛 / 底特律活塞,680,300,190,60,60,11.6,8.7,1.3,0.9,0.5,
